labels,log
18,05/03-06:20:12.145747  [**] [1:2014664:5] ET CURRENT_EVENTS Blackhole - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 94.75.213.211:80 -> 192.168.58.10:1044
18,05/03-06:20:12.183379  [**] [1:2014640:2] ET CURRENT_EVENTS Incognito Exploit Kit payload request to images.php?t=N [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.58.10:1044 -> 94.75.213.211:80
18,05/03-06:20:12.183379  [**] [1:2014609:1] ET CURRENT_EVENTS Incognito Exploit Kit Java request to images.php?t= [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.58.10:1044 -> 94.75.213.211:80
18,05/03-06:20:12.317915  [**] [1:2014519:4] ET INFO EXE - Served Inline HTTP [**] [Classification: Misc activity] [Priority: 3] {TCP} 94.75.213.211:80 -> 192.168.58.10:1044
18,05/03-06:20:12.317915  [**] [1:2018959:2] ET POLICY PE EXE or DLL Windows file download HTTP [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 94.75.213.211:80 -> 192.168.58.10:1044
18,05/03-06:20:12.317915  [**] [1:2013037:4] ET POLICY Java EXE Download [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 94.75.213.211:80 -> 192.168.58.10:1044
18,05/03-06:20:12.317915  [**] [1:2013036:2] ET TROJAN Java EXE Download by Vulnerable Version - Likely Driveby [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 94.75.213.211:80 -> 192.168.58.10:1044
18,06/26-05:43:25.800032  [**] [1:527:8] BAD-TRAFFIC same SRC/DST [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 0.0.0.0:68 -> 255.255.255.255:67
18,06/26-05:43:25.800924  [**] [1:527:8] BAD-TRAFFIC same SRC/DST [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 0.0.0.0:68 -> 255.255.255.255:67
18,06/26-05:43:43.539602  [**] [1:1917:6] SCAN UPnP service discover attempt [**] [Classification: Detection of a Network Scan] [Priority: 3] {UDP} 192.168.5.10:1034 -> 239.255.255.250:1900
18,06/26-05:43:44.231091  [**] [1:2014726:59] ET POLICY Outdated Windows Flash Version IE [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.5.10:1031 -> 178.162.179.68:80
18,06/26-05:43:46.610111  [**] [1:1917:6] SCAN UPnP service discover attempt [**] [Classification: Detection of a Network Scan] [Priority: 3] {UDP} 192.168.5.10:1034 -> 239.255.255.250:1900
18,06/26-05:43:46.415081  [**] [1:2016319:1] ET CURRENT_EVENTS Impact Exploit Kit Landing Page [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:43:46.415081  [**] [1:2016393:3] ET CURRENT_EVENTS Impact Exploit Kit Landing Page [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:43:47.217698  [**] [1:2014914:5] ET CURRENT_EVENTS NuclearPack - PDF Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:43:47.217698  [**] [1:2014154:3] ET CURRENT_EVENTS DRIVEBY PDF Containing Subform with JavaScript [**] [Classification: Attempted User Privilege Gain] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:43:47.540797  [**] [1:2011507:6] ET WEB_CLIENT PDF With Embedded File [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:43:47.702972  [**] [1:2011507:6] ET WEB_CLIENT PDF With Embedded File [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:43:49.670113  [**] [1:1917:6] SCAN UPnP service discover attempt [**] [Classification: Detection of a Network Scan] [Priority: 3] {UDP} 192.168.5.10:1034 -> 239.255.255.250:1900
18,06/26-05:43:57.329788  [**] [1:2014519:4] ET INFO EXE - Served Inline HTTP [**] [Classification: Misc activity] [Priority: 3] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:43:57.329788  [**] [1:2021076:1] ET INFO SUSPICIOUS Dotted Quad Host MZ Response [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:43:57.329788  [**] [1:2018959:2] ET POLICY PE EXE or DLL Windows file download HTTP [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1041
18,06/26-05:44:01.808434  [**] [1:2011582:38] ET POLICY Vulnerable Java Version 1.6.x Detected [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:01.808434  [**] [1:2017199:2] ET CURRENT_EVENTS Java UA Requesting Numeric.ext From Base Dir (Observed in Redkit/Sakura) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:01.808434  [**] [1:2015483:2] ET INFO Java .jar request to dotted-quad domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:01.808434  [**] [1:2014891:2] ET CURRENT_EVENTS RedKit - Java Exploit Requested - 5 digit jar [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:02.042063  [**] [1:2017637:1] ET INFO Java File Sent With X-Powered By HTTP Header - Common In Exploit Kits [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:02.042063  [**] [1:2015695:3] ET CURRENT_EVENTS DRIVEBY Generic - 8Char.JAR Naming Algorithm [**] [Classification: Attempted User Privilege Gain] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:02.042063  [**] [1:2015050:3] ET TROJAN Generic - 8Char.JAR Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:02.042063  [**] [1:2014892:3] ET CURRENT_EVENTS RedKit - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:02.042063  [**] [1:2014664:5] ET CURRENT_EVENTS Blackhole - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:02.881586  [**] [1:2011582:38] ET POLICY Vulnerable Java Version 1.6.x Detected [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:02.881586  [**] [1:2017199:2] ET CURRENT_EVENTS Java UA Requesting Numeric.ext From Base Dir (Observed in Redkit/Sakura) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:02.881586  [**] [1:2015483:2] ET INFO Java .jar request to dotted-quad domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:02.881586  [**] [1:2014891:2] ET CURRENT_EVENTS RedKit - Java Exploit Requested - 5 digit jar [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:03.108921  [**] [1:2017637:1] ET INFO Java File Sent With X-Powered By HTTP Header - Common In Exploit Kits [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.108921  [**] [1:2015695:3] ET CURRENT_EVENTS DRIVEBY Generic - 8Char.JAR Naming Algorithm [**] [Classification: Attempted User Privilege Gain] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.108921  [**] [1:2015050:3] ET TROJAN Generic - 8Char.JAR Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.108921  [**] [1:2014892:3] ET CURRENT_EVENTS RedKit - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.108921  [**] [1:2014664:5] ET CURRENT_EVENTS Blackhole - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.436769  [**] [1:2017199:2] ET CURRENT_EVENTS Java UA Requesting Numeric.ext From Base Dir (Observed in Redkit/Sakura) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:03.436769  [**] [1:2015483:2] ET INFO Java .jar request to dotted-quad domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:03.436769  [**] [1:2014891:2] ET CURRENT_EVENTS RedKit - Java Exploit Requested - 5 digit jar [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:03.669888  [**] [1:2017637:1] ET INFO Java File Sent With X-Powered By HTTP Header - Common In Exploit Kits [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.669888  [**] [1:2015695:3] ET CURRENT_EVENTS DRIVEBY Generic - 8Char.JAR Naming Algorithm [**] [Classification: Attempted User Privilege Gain] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.669888  [**] [1:2015050:3] ET TROJAN Generic - 8Char.JAR Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.669888  [**] [1:2014892:3] ET CURRENT_EVENTS RedKit - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.669888  [**] [1:2014664:5] ET CURRENT_EVENTS Blackhole - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:03.946992  [**] [1:2014750:3] ET CURRENT_EVENTS Incognito/RedKit Exploit Kit vulnerable Java payload request to /1digit.html [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1042 -> 178.162.167.136:80
18,06/26-05:44:04.166162  [**] [1:2014519:4] ET INFO EXE - Served Inline HTTP [**] [Classification: Misc activity] [Priority: 3] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:04.166162  [**] [1:2021076:1] ET INFO SUSPICIOUS Dotted Quad Host MZ Response [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:04.166162  [**] [1:2018959:2] ET POLICY PE EXE or DLL Windows file download HTTP [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:04.166162  [**] [1:2013037:4] ET POLICY Java EXE Download [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:04.166162  [**] [1:2013036:2] ET TROJAN Java EXE Download by Vulnerable Version - Likely Driveby [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.162.167.136:80 -> 192.168.5.10:1042
18,06/26-05:44:07.610623  [**] [1:2012491:7] ET TROJAN Suspicious User-Agent (Presto) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:07.610623  [**] [1:2003626:9] ET MALWARE Double User-Agent (User-Agent User-Agent) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:07.794289  [**] [1:2014230:4] ET TROJAN Karagany/Kazy Obfuscated Payload Download [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:07.794289  [**] [1:2016970:3] ET CURRENT_EVENTS Karagany encrypted binary (3) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:08.584203  [**] [1:2012491:7] ET TROJAN Suspicious User-Agent (Presto) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:08.584203  [**] [1:2003626:9] ET MALWARE Double User-Agent (User-Agent User-Agent) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:09.063907  [**] [1:2014230:4] ET TROJAN Karagany/Kazy Obfuscated Payload Download [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:09.878917  [**] [1:2012491:7] ET TROJAN Suspicious User-Agent (Presto) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:09.878917  [**] [1:2003626:9] ET MALWARE Double User-Agent (User-Agent User-Agent) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:10.182123  [**] [1:2014230:4] ET TROJAN Karagany/Kazy Obfuscated Payload Download [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:10.182123  [**] [1:2016970:3] ET CURRENT_EVENTS Karagany encrypted binary (3) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:10.507949  [**] [1:2012491:7] ET TROJAN Suspicious User-Agent (Presto) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:10.507949  [**] [1:2003626:9] ET MALWARE Double User-Agent (User-Agent User-Agent) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:10.844508  [**] [1:2014230:4] ET TROJAN Karagany/Kazy Obfuscated Payload Download [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:10.844508  [**] [1:2016970:3] ET CURRENT_EVENTS Karagany encrypted binary (3) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:11.192188  [**] [1:2012491:7] ET TROJAN Suspicious User-Agent (Presto) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:11.192188  [**] [1:2003626:9] ET MALWARE Double User-Agent (User-Agent User-Agent) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:11.377361  [**] [1:2014230:4] ET TROJAN Karagany/Kazy Obfuscated Payload Download [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:11.377361  [**] [1:2016970:3] ET CURRENT_EVENTS Karagany encrypted binary (3) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:12.202492  [**] [1:2012491:7] ET TROJAN Suspicious User-Agent (Presto) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:12.202492  [**] [1:2003626:9] ET MALWARE Double User-Agent (User-Agent User-Agent) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:12.384713  [**] [1:2014230:4] ET TROJAN Karagany/Kazy Obfuscated Payload Download [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:12.384713  [**] [1:2016970:3] ET CURRENT_EVENTS Karagany encrypted binary (3) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.37:80 -> 192.168.5.10:1044
18,06/26-05:44:12.725669  [**] [1:2012491:7] ET TROJAN Suspicious User-Agent (Presto) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:12.725669  [**] [1:2003626:9] ET MALWARE Double User-Agent (User-Agent User-Agent) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1044 -> 37.157.255.37:80
18,06/26-05:44:13.397269  [**] [1:2014264:5] ET POLICY IP Geo Location Request [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.5.10:1047 -> 208.91.207.10:80
18,06/26-05:44:13.554242  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1049 -> 66.85.130.234:53
18,06/26-05:44:13.554242  [**] [1:2014702:8] ET DNS Non-DNS or Non-Compliant DNS traffic on DNS port Opcode 8 through 15 set - Likely Kazy [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {UDP} 192.168.5.10:1049 -> 66.85.130.234:53
18,06/26-05:44:13.557425  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1051 -> 66.85.130.234:53
18,06/26-05:44:13.569536  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1053 -> 66.85.130.234:53
18,06/26-05:44:13.571410  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1055 -> 66.85.130.234:53
18,06/26-05:44:13.573166  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1057 -> 66.85.130.234:53
18,06/26-05:44:17.628399  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1060 -> 66.85.130.234:53
18,06/26-05:44:24.407056  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1063 -> 66.85.130.234:53
18,06/26-05:44:24.412157  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1065 -> 66.85.130.234:53
18,06/26-05:44:36.250375  [**] [1:2015482:8] ET TROJAN ZeroAccess Outbound udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1066 -> 214.161.255.255:16464
18,06/26-05:44:37.712349  [**] [1:2014264:5] ET POLICY IP Geo Location Request [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.5.10:1069 -> 208.91.207.10:80
18,06/26-05:44:37.891204  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1071 -> 83.133.123.20:53
18,06/26-05:44:37.894401  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1073 -> 83.133.123.20:53
18,06/26-05:44:37.912565  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.5.10:1075 -> 83.133.123.20:53
18,06/26-05:44:38.517691  [**] [1:2014816:3] ET TROJAN Rogue.Win32/Winwebsec Install 2 [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.5.10:1077 -> 116.255.235.9:80
18,08/17-09:23:56.813677  [**] [1:527:8] BAD-TRAFFIC same SRC/DST [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 0.0.0.0:68 -> 255.255.255.255:67
18,08/17-09:23:56.814610  [**] [1:527:8] BAD-TRAFFIC same SRC/DST [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 0.0.0.0:68 -> 255.255.255.255:67
18,08/17-09:24:12.105502  [**] [1:2016360:1] ET INFO JAVA - ClassID [**] [Classification: Misc activity] [Priority: 3] {TCP} 178.33.69.87:801 -> 192.168.92.10:1038
18,08/17-09:24:12.105502  [**] [1:2017334:2] ET INFO SUSPICIOUS Reassigned Eval Function 1 [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.33.69.87:801 -> 192.168.92.10:1038
18,08/17-09:24:12.631246  [**] [1:2017073:2] ET CURRENT_EVENTS Cool Exploit Kit iframe with obfuscated Java version check Jun 26 2013 [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.33.69.87:801 -> 192.168.92.10:1039
18,08/17-09:24:16.468224  [**] [1:2011582:38] ET POLICY Vulnerable Java Version 1.6.x Detected [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.92.10:1040 -> 178.33.69.87:801
18,08/17-09:24:16.678369  [**] [1:2017639:2] ET INFO JAR Size Under 30K Size - Potentially Hostile [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.33.69.87:801 -> 192.168.92.10:1040
18,08/17-09:24:16.678369  [**] [1:2017637:1] ET INFO Java File Sent With X-Powered By HTTP Header - Common In Exploit Kits [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.33.69.87:801 -> 192.168.92.10:1040
18,08/17-09:24:16.678369  [**] [1:2014473:2] ET INFO JAVA - Java Archive Download By Vulnerable Client [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.33.69.87:801 -> 192.168.92.10:1040
18,08/17-09:24:19.745122  [**] [1:1917:6] SCAN UPnP service discover attempt [**] [Classification: Detection of a Network Scan] [Priority: 3] {UDP} 192.168.92.10:1042 -> 239.255.255.250:1900
18,08/17-09:24:22.556443  [**] [1:2011582:38] ET POLICY Vulnerable Java Version 1.6.x Detected [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.92.10:1044 -> 178.33.69.87:801
18,08/17-09:24:22.556443  [**] [1:2016414:7] ET CURRENT_EVENTS CoolEK Payload Download (5) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.92.10:1044 -> 178.33.69.87:801
18,08/17-09:24:22.829231  [**] [1:1917:6] SCAN UPnP service discover attempt [**] [Classification: Detection of a Network Scan] [Priority: 3] {UDP} 192.168.92.10:1042 -> 239.255.255.250:1900
18,08/17-09:24:22.765535  [**] [1:2014520:2] ET INFO EXE - Served Attached HTTP [**] [Classification: Misc activity] [Priority: 3] {TCP} 178.33.69.87:801 -> 192.168.92.10:1044
18,08/17-09:24:22.765535  [**] [1:2014819:1] ET INFO Packed Executable Download [**] [Classification: Misc activity] [Priority: 3] {TCP} 178.33.69.87:801 -> 192.168.92.10:1044
18,08/17-09:24:22.765535  [**] [1:2014301:7] ET CURRENT_EVENTS DRIVEBY Blackhole - Payload Download - readme.exe [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 178.33.69.87:801 -> 192.168.92.10:1044
18,08/17-09:24:22.765535  [**] [1:2018959:2] ET POLICY PE EXE or DLL Windows file download HTTP [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 178.33.69.87:801 -> 192.168.92.10:1044
18,08/17-09:24:22.765535  [**] [1:2013036:2] ET TROJAN Java EXE Download by Vulnerable Version - Likely Driveby [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 178.33.69.87:801 -> 192.168.92.10:1044
18,08/17-09:24:25.943286  [**] [1:1917:6] SCAN UPnP service discover attempt [**] [Classification: Detection of a Network Scan] [Priority: 3] {UDP} 192.168.92.10:1042 -> 239.255.255.250:1900
