labels,log
18,05/30-19:10:00.483008  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1051 -> 66.85.130.234:53
18,05/30-19:10:00.550069  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1053 -> 66.85.130.234:53
18,05/30-19:10:00.673115  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1055 -> 66.85.130.234:53
18,05/30-19:10:00.798982  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1057 -> 66.85.130.234:53
18,05/30-19:10:02.924829  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1063 -> 66.85.130.234:53
18,05/30-19:10:03.307445  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1065 -> 66.85.130.234:53
18,05/30-19:10:03.346698  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1067 -> 66.85.130.234:53
18,05/30-19:10:04.732978  [**] [1:2018959:2] ET POLICY PE EXE or DLL Windows file download HTTP [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 195.210.47.109:80 -> 192.168.88.10:1068
18,05/30-19:10:06.537585  [**] [1:2014722:2] ET TROJAN Medfos/Midhos Checkin [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.88.10:1070 -> 78.140.131.157:80
18,05/30-19:10:13.248976  [**] [1:2014264:5] ET POLICY IP Geo Location Request [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 192.168.88.10:1072 -> 208.91.207.10:80
18,05/30-19:10:13.578897  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1074 -> 83.133.123.20:53
18,05/30-19:10:13.578897  [**] [1:2014701:11] ET DNS Non-DNS or Non-Compliant DNS traffic on DNS port Opcode 6 or 7 set - Likely Kazy [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {UDP} 192.168.88.10:1074 -> 83.133.123.20:53
18,05/30-19:10:13.641836  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1076 -> 83.133.123.20:53
18,05/30-19:10:13.767257  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1078 -> 83.133.123.20:53
18,05/30-19:10:13.829004  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1080 -> 83.133.123.20:53
18,05/30-19:10:13.891289  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1082 -> 83.133.123.20:53
18,05/30-19:10:13.923322  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1084 -> 83.133.123.20:53
18,05/30-19:10:14.188690  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1086 -> 83.133.123.20:53
18,05/30-19:10:14.425400  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1088 -> 83.133.123.20:53
18,05/30-19:10:19.352341  [**] [1:2015474:2] ET TROJAN ZeroAccess udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1090 -> 83.133.123.20:53
18,05/30-19:10:29.438207  [**] [1:2015482:8] ET TROJAN ZeroAccess Outbound udp traffic detected [**] [Classification: A Network Trojan was Detected] [Priority: 1] {UDP} 192.168.88.10:1091 -> 174.252.254.255:16471
18,05/30-19:10:30.734528  [**] [1:402:7] ICMP Destination Unreachable Port Unreachable [**] [Classification: Misc activity] [Priority: 3] {ICMP} 88.252.254.255 -> 192.168.88.10
18,06/15-08:19:29.151863  [**] [1:527:8] BAD-TRAFFIC same SRC/DST [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 0.0.0.0:68 -> 255.255.255.255:67
18,06/15-08:19:29.152577  [**] [1:527:8] BAD-TRAFFIC same SRC/DST [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 0.0.0.0:68 -> 255.255.255.255:67
18,06/15-08:19:46.248466  [**] [1:2012811:2] ET DNS DNS Query to a .tk domain - Likely Hostile [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 192.168.57.10:1029 -> 4.2.2.3:53
18,06/15-08:19:47.235712  [**] [1:2012811:2] ET DNS DNS Query to a .tk domain - Likely Hostile [**] [Classification: Potentially Bad Traffic] [Priority: 2] {UDP} 192.168.57.10:1029 -> 4.2.2.5:53
18,06/15-08:19:47.729479  [**] [1:1917:6] SCAN UPnP service discover attempt [**] [Classification: Detection of a Network Scan] [Priority: 3] {UDP} 192.168.57.10:1036 -> 239.255.255.250:1900
18,06/15-08:19:48.304100  [**] [1:2012810:8] ET POLICY HTTP Request to a *.tk domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.57.10:1038 -> 37.157.255.194:80
18,06/15-08:19:48.305435  [**] [1:2012810:8] ET POLICY HTTP Request to a *.tk domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.57.10:1039 -> 37.157.255.194:80
18,06/15-08:19:48.508292  [**] [1:2014895:5] ET CURRENT_EVENTS RedKit - Landing Page Received - applet and code [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.194:80 -> 192.168.57.10:1039
18,06/15-08:19:48.508292  [**] [1:2014894:7] ET CURRENT_EVENTS RedKit - Landing Page Received - applet and 5digit jar [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.194:80 -> 192.168.57.10:1039
18,06/15-08:19:48.512755  [**] [1:2012810:8] ET POLICY HTTP Request to a *.tk domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.57.10:1038 -> 37.157.255.194:80
18,06/15-08:19:50.766579  [**] [1:1917:6] SCAN UPnP service discover attempt [**] [Classification: Detection of a Network Scan] [Priority: 3] {UDP} 192.168.57.10:1036 -> 239.255.255.250:1900
18,06/15-08:19:50.658412  [**] [1:2011582:38] ET POLICY Vulnerable Java Version 1.6.x Detected [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.57.10:1044 -> 37.157.255.194:80
18,06/15-08:19:50.658412  [**] [1:2017199:2] ET CURRENT_EVENTS Java UA Requesting Numeric.ext From Base Dir (Observed in Redkit/Sakura) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.57.10:1044 -> 37.157.255.194:80
18,06/15-08:19:50.658412  [**] [1:2012810:8] ET POLICY HTTP Request to a *.tk domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.57.10:1044 -> 37.157.255.194:80
18,06/15-08:19:50.658412  [**] [1:2014891:2] ET CURRENT_EVENTS RedKit - Java Exploit Requested - 5 digit jar [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.57.10:1044 -> 37.157.255.194:80
18,06/15-08:19:50.859541  [**] [1:2017637:1] ET INFO Java File Sent With X-Powered By HTTP Header - Common In Exploit Kits [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 37.157.255.194:80 -> 192.168.57.10:1044
18,06/15-08:19:50.859541  [**] [1:2015695:3] ET CURRENT_EVENTS DRIVEBY Generic - 8Char.JAR Naming Algorithm [**] [Classification: Attempted User Privilege Gain] [Priority: 1] {TCP} 37.157.255.194:80 -> 192.168.57.10:1044
18,06/15-08:19:50.859541  [**] [1:2015050:3] ET TROJAN Generic - 8Char.JAR Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.194:80 -> 192.168.57.10:1044
18,06/15-08:19:50.859541  [**] [1:2014892:3] ET CURRENT_EVENTS RedKit - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.194:80 -> 192.168.57.10:1044
18,06/15-08:19:50.859541  [**] [1:2014664:5] ET CURRENT_EVENTS Blackhole - Jar File Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.194:80 -> 192.168.57.10:1044
18,06/15-08:19:51.204740  [**] [1:2011582:38] ET POLICY Vulnerable Java Version 1.6.x Detected [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.57.10:1044 -> 37.157.255.194:80
18,06/15-08:19:51.204740  [**] [1:2017199:2] ET CURRENT_EVENTS Java UA Requesting Numeric.ext From Base Dir (Observed in Redkit/Sakura) [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.57.10:1044 -> 37.157.255.194:80
18,06/15-08:19:51.204740  [**] [1:2012810:8] ET POLICY HTTP Request to a *.tk domain [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 192.168.57.10:1044 -> 37.157.255.194:80
18,06/15-08:19:51.204740  [**] [1:2014891:2] ET CURRENT_EVENTS RedKit - Java Exploit Requested - 5 digit jar [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 192.168.57.10:1044 -> 37.157.255.194:80
18,06/15-08:19:51.404958  [**] [1:2017637:1] ET INFO Java File Sent With X-Powered By HTTP Header - Common In Exploit Kits [**] [Classification: Potentially Bad Traffic] [Priority: 2] {TCP} 37.157.255.194:80 -> 192.168.57.10:1044
18,06/15-08:19:51.404958  [**] [1:2015695:3] ET CURRENT_EVENTS DRIVEBY Generic - 8Char.JAR Naming Algorithm [**] [Classification: Attempted User Privilege Gain] [Priority: 1] {TCP} 37.157.255.194:80 -> 192.168.57.10:1044
18,06/15-08:19:51.404958  [**] [1:2015050:3] ET TROJAN Generic - 8Char.JAR Naming Algorithm [**] [Classification: A Network Trojan was Detected] [Priority: 1] {TCP} 37.157.255.194:80 -> 192.168.57.10:1044
