Log;srcID;lesID
Jul  5 14:04:26 authorMacBook-Pro corecaptured[36034]: doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_14,04,24.831957] - AssocFail:sts:5_rsn:0.xml;1;12
Jul  5 14:04:27 authorMacBook-Pro corecaptured[36034]: CCFile::captureLog Received Capture notice id: 1499288667.823332, reason = AuthFail:sts:5_rsn:0;1;12
Jul  5 14:04:27 authorMacBook-Pro corecaptured[36034]: CCFile::captureLog Received Capture notice id: 1499288667.956536, reason = AuthFail:sts:5_rsn:0;1;12
Jul  5 14:04:32 authorMacBook-Pro corecaptured[36034]: CCFile::copyFile fileName is [2017-07-05_14,04,32.840703]-io80211Family-056.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_14,04,32.840703]-io80211Family-056.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,32.969558]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_14,04,32.840703]-io80211Family-056.pcapng;1;12
Jul  5 14:04:32 authorMacBook-Pro corecaptured[36034]: CCFile::captureLog Received Capture notice id: 1499288672.969558, reason = AuthFail:sts:5_rsn:0;1;12
Jul  5 14:04:33 authorMacBook-Pro corecaptured[36034]: Received Capture Event;1;12
Jul  5 14:04:33 authorMacBook-Pro corecaptured[36034]: CCFile::copyFile fileName is [2017-07-05_14,04,33.660387]-io80211Family-063.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_14,04,33.660387]-io80211Family-063.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,33.736169]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_14,04,33.660387]-io80211Family-063.pcapng;1;12
Jul  5 14:04:35 authorMacBook-Pro corecaptured[36034]: CCFile::captureLog;1;12
Jul  5 14:04:35 authorMacBook-Pro corecaptured[36034]: CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions;1;12
Jul  5 14:15:40 authorMacBook-Pro configd[53]: network changed: v4(en0+:10.105.160.226) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB;1;12
Jul  5 14:56:09 authorMacBook-Pro kernel[0]: ARPT: 724869.297011: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 4551,;1;12
Jul  5 14:56:13 authorMacBook-Pro networkd[195]: nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4;1;12
Jul  5 14:56:14 authorMacBook-Pro symptomsd[215]: __73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2;1;12
Jul  5 15:26:36 calvisitor-10-105-162-98 kernel[0]: IOHibernatePollerOpen(0);1;12
Jul  5 15:26:36 calvisitor-10-105-162-98 kernel[0]: hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887;1;12
Jul  5 15:26:36 calvisitor-10-105-162-98 kernel[0]: [HID] [MT] AppleMultitouchDevice::willTerminate entered;1;12
Jul  5 15:40:14 calvisitor-10-105-162-98 kernel[0]: Bluetooth -- LE is supported - Disable LE meta event;1;12
Jul  5 15:40:14 calvisitor-10-105-162-98 BezelServices 255.10[94]: ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789;1;12
Jul  5 15:55:35 calvisitor-10-105-162-98 kernel[0]: hibernate_rebuild completed - took 10042450943433 msecs;1;12
Jul  5 15:55:35 calvisitor-10-105-162-98 kernel[0]: AppleActuatorDevice::stop Entered;1;12
Jul  5 15:55:35 calvisitor-10-105-162-98 kernel[0]: AppleActuatorDevice::start Entered;1;12
Jul  5 15:56:38 calvisitor-10-105-162-107 kernel[0]: ARPT: 725147.528572: AirPort_Brcm43xx::powerChange: System Sleep;1;12
Jul  5 16:04:10 calvisitor-10-105-162-107 kernel[0]: IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0;1;12
Jul  5 16:04:10 calvisitor-10-105-162-107 kernel[0]: hibernate_page_list_setall found pageCount 488653;1;12
Jul  5 16:04:10 calvisitor-10-105-162-107 kernel[0]: bitmap_size 0x7f0fc, previewSize 0x4028, writing 488299 pages @ 0x97144;1;12
Jul  5 16:04:15 authorMacBook-Pro kernel[0]: AppleCamIn::handleWakeEvent_gated;1;12
Jul  5 16:04:43 calvisitor-10-105-162-107 kernel[0]: IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL;1;12
Jul  5 16:05:05 calvisitor-10-105-162-107 kernel[0]: ARPT: 725209.960568: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0;1;12
Jul  5 16:05:05 calvisitor-10-105-162-107 corecaptured[36091]: CCFile::captureLogRun Skipping current file Dir file [2017-07-05_16,05,05.078442]-io80211Family-008.pcapng, Current File [2017-07-05_16,05,05.078442]-io80211Family-008.pcapng;1;12
Jul  5 16:05:13 calvisitor-10-105-162-107 kernel[0]: ARPT: 725218.810934: AirPort_Brcm43xx::powerChange: System Sleep;1;12
Jul  5 16:05:44 calvisitor-10-105-162-107 kernel[0]: [HID] [MT] AppleMultitouchDevice::willTerminate entered;1;12
Jul  5 16:06:03 authorMacBook-Pro corecaptured[36091]: CCFile::captureLog Received Capture notice id: 1499295963.492254, reason = RoamFail:sts:1_rsn:1;1;12
Jul  5 16:12:50 authorMacBook-Pro kernel[0]: IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true);1;12
Jul  5 16:12:52 authorMacBook-Pro cdpd[11807]: Saw change in network reachability (isReachable=0);1;12
Jul  5 16:12:56 authorMacBook-Pro kernel[0]: en0: manual intervention required!;1;12
Jul  5 16:13:15 calvisitor-10-105-162-107 identityservicesd[272]: <IMMacNotificationCenterManager: 0x7ff1b2d17980>:    NC Disabled: NO;1;12
"Jul  5 16:13:17 calvisitor-10-105-162-107 QQ[10018]: DB Error: 1 ""no such table: tb_c2cMsg_2658655094""";1;12
"Jul  5 16:18:06 calvisitor-10-105-162-107 GoogleSoftwareUpdateAgent[36128]: 2017-07-05 16:18:06.450 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""https://tools.google.com/service/update2?cup2hreq=ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key=7:677488741""";1;12
Jul  5 16:19:21 calvisitor-10-105-162-107 locationd[82]: NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520989480.3;1;12
Jul  5 16:24:29 authorMacBook-Pro corecaptured[36150]: CCFile::captureLog Received Capture notice id: 1499297069.333005, reason = AuthFail:sts:5_rsn:0;1;12
Jul  5 16:24:29 authorMacBook-Pro kernel[0]: ARPT: 725996.598754: framerdy 0x0 bmccmd 3 framecnt 1024;1;12
Jul  5 16:24:29 authorMacBook-Pro kernel[0]: ARPT: 725996.811165: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0;1;12
Jul  5 16:24:30 authorMacBook-Pro corecaptured[36150]: doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_16,24,29.663045] - AuthFail:sts:5_rsn:0.xml;1;12
Jul  5 16:24:44 airbears2-10-142-108-38 QQ[10018]: button report: 0x8002bdf;1;12
Jul  5 16:26:28 airbears2-10-142-108-38 corecaptured[36150]: CCLogTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: IO80211AWDLPeerManager;1;12
Jul  5 16:33:10 airbears2-10-142-108-38 locationd[82]: Location icon should now be in state 'Inactive';1;12
Jul  5 16:37:58 airbears2-10-142-108-38 syslogd[44]: ASL Sender Statistics;1;12
Jul  5 16:47:16 airbears2-10-142-108-38 Safari[9852]: KeychainGetICDPStatus: keychain: -25300;1;12
Jul  5 16:47:16 airbears2-10-142-108-38 Safari[9852]: KeychainGetICDPStatus: status: off;1;12
Jul  5 16:47:58 airbears2-10-142-108-38 locationd[82]: Location icon should now be in state 'Active';1;12
Jul  5 16:58:24 airbears2-10-142-108-38 imagent[355]: <IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO   (Topics: ( ));1;12
Jul  5 16:58:25 airbears2-10-142-108-38 WindowServer[184]: device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900];1;12
Jul  5 16:58:39 airbears2-10-142-108-38 kernel[0]: ARPT: 728046.456828: wl0: setup_keepalive: Local IP: 10.142.108.38;1;12
Jul  5 17:01:33 airbears2-10-142-108-38 com.apple.AddressBook.InternetAccountsBridge[36221]: dnssd_clientstub ConnectToServer: connect()-> No of tries: 3;1;12
Jul  5 17:02:52 airbears2-10-142-108-38 kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340;1;12
Jul  5 17:03:07 airbears2-10-142-108-38 corecaptured[36224]: CCFile::captureLog;1;12
Jul  5 17:03:12 airbears2-10-142-108-38 kernel[0]: ARPT: 728173.580097: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10;1;12
Jul  5 17:03:12 airbears2-10-142-108-38 kernel[0]: ARPT: 728173.580149: wl0: MDNS: IPV4 Addr: 10.142.108.38;1;12
Jul  5 17:16:05 authorMacBook-Pro sandboxd[129] ([36227]): com.apple.Addres(36227) deny network-outbound /private/var/run/mDNSResponder;1;12
Jul  5 17:22:36 authorMacBook-Pro com.apple.WebKit.WebContent[25654]: [17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.;1;12
"Jul  5 17:22:56 calvisitor-10-105-163-9 configd[53]: setting hostname to ""calvisitor-10-105-163-9.calvisitor.1918.berkeley.edu""";1;12
Jul  5 17:23:22 calvisitor-10-105-163-9 com.apple.AddressBook.InternetAccountsBridge[36248]: dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted;1;12
Jul  5 17:25:05 calvisitor-10-105-163-9 kernel[0]: IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED;1;12
"Jul  5 17:25:06 authorMacBook-Pro com.apple.geod[30311]: PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}";1;12
Jul  5 17:25:08 authorMacBook-Pro kernel[0]: en0: BSSID changed to 00:a2:ee:1a:71:8c;1;12
Jul  5 17:25:08 authorMacBook-Pro kernel[0]: Unexpected payload found for message 9, dataLen 0;1;12
Jul  5 17:27:05 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340;1;12
Jul  5 17:27:05 authorMacBook-Pro locationd[82]: Location icon should now be in state 'Inactive';1;12
Jul  5 17:27:08 authorMacBook-Pro configd[53]: network changed: DNS* Proxy;1;12
Jul  5 17:27:48 calvisitor-10-105-163-9 kernel[0]: IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED;1;12
Jul  5 17:39:14 authorMacBook-Pro sandboxd[129] ([10018]): QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport;1;12
Jul  5 18:19:59 authorMacBook-Pro configd[53]: arp_client_transmit(en0) failed, Network is down (50);1;12
Jul  5 18:19:59 authorMacBook-Pro kernel[0]: en0::IO80211Interface::postMessage bssid changed;1;12
Jul  5 18:19:59 authorMacBook-Pro kernel[0]: en0: 802.11d country code set to 'X3'.;1;12
Jul  5 18:19:59 authorMacBook-Pro UserEventAgent[43]: Captive: CNPluginHandler en0: Inactive;1;12
Jul  5 18:20:06 authorMacBook-Pro networkd[195]: -[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc23407 119.81.102.227:80;1;12
Jul  5 18:20:07 authorMacBook-Pro QQ[10018]: tcp_connection_handle_connect_conditions_bad 23411 failed: 3 - No network route;1;12
Jul  5 19:00:16 authorMacBook-Pro Dropbox[24019]: [0705/190016:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.;1;12
Jul  5 19:00:34 authorMacBook-Pro kernel[0]: IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO;1;12
Jul  5 19:00:37 authorMacBook-Pro networkd[195]: -[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID;1;12
Jul  5 19:00:42 authorMacBook-Pro corecaptured[36291]: CCFile::captureLog;1;12
Jul  5 19:00:43 authorMacBook-Pro corecaptured[36291]: CCFile::captureLogRun Skipping current file Dir file [2017-07-05_19,00,43.154864]-CCIOReporter-007.xml, Current File [2017-07-05_19,00,43.154864]-CCIOReporter-007.xml;1;12
Jul  5 19:00:43 authorMacBook-Pro corecaptured[36291]: CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions;1;12
Jul  5 19:00:46 authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340;1;12
Jul  5 19:12:41 calvisitor-10-105-160-210 kernel[0]: ARPT: 728563.210777: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 3174,;1;12
Jul  5 19:26:27 calvisitor-10-105-160-210 kernel[0]: ARPT: 728620.515604: wl0: MDNS: 0 SRV Recs, 0 TXT Recs;1;12
Jul  5 20:03:37 calvisitor-10-105-160-210 kernel[0]: Sandbox: com.apple.Addres(36325) deny(1) network-outbound /private/var/run/mDNSResponder;1;12
Jul  5 20:16:55 calvisitor-10-105-160-210 kernel[0]: could discard act 242131 inact 107014 purgeable 254830 spec 128285 cleaned 0;1;12
Jul  5 20:16:55 calvisitor-10-105-160-210 kernel[0]: booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms;1;12
"Jul  5 20:16:56 calvisitor-10-105-160-210 blued[85]: hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )";1;12
Jul  5 20:17:19 calvisitor-10-105-160-210 sandboxd[129] ([36332]): com.apple.Addres(36332) deny network-outbound /private/var/run/mDNSResponder;1;12
Jul  5 20:44:17 calvisitor-10-105-160-210 kernel[0]: hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0;1;12
Jul  5 20:44:24 calvisitor-10-105-160-210 Dock[307]: -[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-06 03:44:24 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319);1;12
Jul  5 21:08:40 calvisitor-10-105-162-81 kernel[0]: IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL;1;12
Jul  5 21:48:33 calvisitor-10-105-162-81 kernel[0]: Wake reason: ARPT (Network);1;12
Jul  5 21:48:33 calvisitor-10-105-162-81 blued[85]: [BluetoothHIDDeviceController] EventServiceConnectedCallback;1;12
Jul  5 21:48:33 authorMacBook-Pro networkd[195]: -[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID;1;12
Jul  5 21:48:45 authorMacBook-Pro sandboxd[129] ([10018]): QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport;1;12
Jul  5 22:29:03 calvisitor-10-105-161-231 kernel[0]: pages 1401204, wire 544128, act 416065, inact 0, cleaned 0 spec 3, zf 25, throt 0, compr 266324, xpmapped 40000;1;12
Jul  5 22:29:03 calvisitor-10-105-161-231 kernel[0]: could discard act 74490 inact 9782 purgeable 34145 spec 56242 cleaned 0;1;12
Jul  5 22:29:06 authorMacBook-Pro networkd[195]: -[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID;1;12
Jul  5 22:29:35 calvisitor-10-105-160-22 kernel[0]: IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL;1;12
Jul  5 22:29:37 calvisitor-10-105-160-22 com.apple.AddressBook.InternetAccountsBridge[36395]: dnssd_clientstub ConnectToServer: connect()-> No of tries: 2;1;12
Jul  5 23:09:36 calvisitor-10-105-160-22 kernel[0]: bitmap_size 0x7f0fc, previewSize 0x4028, writing 485676 pages @ 0x97144;1;12
Jul  5 23:09:36 calvisitor-10-105-160-22 kernel[0]: **** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****;1;12
Jul  5 23:09:53 calvisitor-10-105-160-22 QQ[10018]: FA||Url||taskID[2019353593] dealloc;1;12
Jul  5 23:50:09 calvisitor-10-105-160-22 kernel[0]: AppleActuatorHIDEventDriver: stop;1;12
Jul  5 23:50:09 calvisitor-10-105-160-22 kernel[0]: **** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0xb000 ****;1;12
Jul  5 23:50:09 authorMacBook-Pro kernel[0]: AppleActuatorDeviceUserClient::start Entered;1;12
Jul  5 23:50:11 authorMacBook-Pro kernel[0]: ARPT: 729188.852474: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0;1;12
Jul  5 23:50:51 calvisitor-10-105-162-211 locationd[82]: NETWORK: requery, 0, 0, 0, 0, 299, items, fQueryRetries, 0, fLastRetryTimestamp, 521006902.2;1;12
Jul  6 00:30:35 calvisitor-10-105-162-211 kernel[0]: polled file major 1, minor 0, blocksize 4096, pollers 5;1;12
Jul  6 00:30:35 calvisitor-10-105-162-211 kernel[0]: IOHibernatePollerOpen(0);1;12
Jul  6 00:30:35 authorMacBook-Pro UserEventAgent[43]: assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90;1;12
Jul  6 00:30:37 authorMacBook-Pro ksfetch[36439]: 2017-07-06 00:30:37.064 ksfetch[36439/0x7fff79824000] [lvl=2] main() Fetcher is exiting.;1;12
Jul  6 00:30:37 authorMacBook-Pro GoogleSoftwareUpdateAgent[36436]: 2017-07-06 00:30:37.071 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'.;1;12
Jul  6 00:30:43 authorMacBook-Pro com.apple.CDScheduler[258]: Thermal pressure state: 1 Memory pressure state: 0;1;12
Jul  6 01:11:06 authorMacBook-Pro Dropbox[24019]: [0706/011106:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.;1;12
