Log,srcID,lesID
03-17 16:15:33.530  1702  2113 I NotificationManager: Marking notification as seen 0|com.tencent.mobileqq|121|null|10111,1,10
03-17 16:15:33.533  1702 17621 I NotificationManager: onNotificationExpansionChanged called,1,10
"03-17 16:15:33.554  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0",1,10
03-17 16:15:33.554  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:false,1,10
"03-17 16:15:33.652  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",1,10
03-17 16:15:33.652  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:false,1,10
03-17 16:15:33.691  1702  1736 W ActivityManager: getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,1,10
"03-17 16:15:34.294  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",1,10
03-17 16:15:34.294  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:false,1,10
03-17 16:15:34.297  2227  2318 I PhoneStatusBar: logNotificationVisibilityChanges runInThread start,1,10
03-17 16:15:34.298  1702 14640 I NotificationManager: onNotificationVisibilityChanged called,1,10
03-17 16:15:34.299  2227  2318 I PhoneStatusBar: logNotificationVisibilityChanges runInThread over,1,10
03-17 16:15:35.413  1702  1820 I DisplayPowerController: HBM brightnessIn =38,1,10
03-17 16:15:35.414  1702  1820 I DisplayPowerController: HBM brightnessOut =38,1,10
"03-17 16:15:35.414  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",1,10
"03-17 16:15:36.842  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261961476, event=2, flags=0x0, uid=1000",1,10
"03-17 16:15:36.843  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
03-17 16:15:36.912  3714  3714 V AudioManager: playSoundEffect   effectType: 0,1,10
03-17 16:15:36.912  3714  3714 V AudioManager: querySoundEffectsEnabled...,1,10
"03-17 16:15:36.921  1702  2113 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.example.android.notepad/.NotePadActivity bnds=[8,820][184,1011]} from uid 10057 on display 0",1,10
"03-17 16:15:36.922  1702  2113 I ActivityManager: ActivityRecord info: ActivityInfo{f39182 com.example.android.notepad.NotePadActivity}, euid: 0",1,10
"03-17 16:15:36.937  1702  2113 D PowerManagerService: acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10020}, uid=1000, pid=1702",1,10
"03-17 16:15:36.937  1702  2113 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
"03-17 16:15:36.938  1702  2113 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",1,10
"03-17 16:15:37.011  1702  8303 I WindowManager: rotationForOrientationLw(orient=-1, last=0); user=0 USER_ROTATION_LOCKED",1,10
"03-17 16:15:37.011  1702  8303 I WindowManager: Application requested orientation -1, got rotation 0 which has compatible metrics",1,10
03-17 16:15:37.077  1702 14638 I WindowManager: The change in focus caused us to need to do a layout begin,1,10
03-17 16:15:37.077  1702 14638 I WindowManager: The change in focus caused us to need to do a layout end,1,10
"03-17 16:15:37.078  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=80000608 mask=ffffffff oldVal=c0000700 newVal=80000608 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",1,10
03-17 16:15:37.079  2227  2227 I PhoneStatusBar: cancelAutohide,1,10
"03-17 16:15:37.079  2227  2227 I PhoneStatusBar: notifyUiVisibilityChanged:vis=0x80000608, SystemUiVisibility=0x80000608",1,10
"03-17 16:15:37.138  1702 10454 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",1,10
"03-17 16:15:37.138  1702 10454 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",1,10
"03-17 16:15:37.138  1702 10454 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",1,10
"03-17 16:15:37.138  1702 10454 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",1,10
"03-17 16:15:37.138  1702 10454 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",1,10
"03-17 16:15:37.138  1702 10454 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",1,10
"03-17 16:15:37.138  1702 10454 D ActivityManager: getRecentTasks: num=20,flags=62,totalTasks=46",1,10
03-17 16:15:37.139  1702 10454 D ActivityManager: getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},1,10
"03-17 16:15:37.153  1702  2639 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",1,10
"03-17 16:15:37.153  1702  2639 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",1,10
"03-17 16:15:37.153  1702  2639 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",1,10
"03-17 16:15:37.153  1702  2639 D ActivityManager: getRecentTasks: num=10,flags=62,totalTasks=46",1,10
03-17 16:15:37.153  1702  2639 D ActivityManager: getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},1,10
"03-17 16:15:37.178  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=80000608 newVal=40000600 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",1,10
03-17 16:15:37.178  2227  2227 I PhoneStatusBar: cancelAutohide,1,10
"03-17 16:15:37.178  2227  2227 I PhoneStatusBar: notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",1,10
"03-17 16:15:37.190  1702  8289 D PowerManagerService: release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10020}, uid=1000, pid=1702",1,10
"03-17 16:15:37.191  1702  8289 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
"03-17 16:15:37.191  1702  8289 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",1,10
"03-17 16:15:39.215  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261963848, event=2, flags=0x0, uid=1000",1,10
"03-17 16:15:39.216  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
"03-17 16:15:39.228  2227  2227 I PhoneStatusBar: updateNotificationShade: total=1, active=1",1,10
03-17 16:15:39.228  2227  2227 I PhoneStatusBar: removeNotificationChildren,1,10
"03-17 16:15:39.249  2227  2227 I StackScrollAlgorithm: overlapAmount:164.0, previousNotificationEnd:0.0, newYTranslation:-164.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-497",1,10
"03-17 16:15:39.249  2227  2227 I StackScrollAlgorithm: state.clipTopAmount:148, i:0",1,10
"03-17 16:15:39.249  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:true, getTopPadding=333.0, Translation=-497.0",1,10
03-17 16:15:39.249  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:true,1,10
"03-17 16:15:39.444  1702  2618 D WindowManager: ACTIVITY check resid: com.example.android.notepad, size=0",1,10
03-17 16:15:39.547  2227  2227 I PanelView: mHeadsUpExistenceChangedRunnable,1,10
"03-17 16:15:39.552  2227  2227 I PhoneStatusBar: updateNotificationShade: total=1, active=1",1,10
03-17 16:15:39.553  2227  2227 I PhoneStatusBar: removeNotificationChildren,1,10
"03-17 16:15:39.587  2227  2227 I StackScrollAlgorithm: overlapAmount:220.0, previousNotificationEnd:0.0, newYTranslation:-220.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-553",1,10
"03-17 16:15:39.589  2227  2227 I StackScrollAlgorithm: state.clipTopAmount:204, i:0",1,10
"03-17 16:15:39.589  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:true, getTopPadding=333.0, Translation=-553.0",1,10
03-17 16:15:39.589  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:true,1,10
03-17 16:15:39.597  2227  2227 D PhoneStatusBar: makeExpandedInvisible: mExpandedVisible=true,1,10
03-17 16:15:39.597  2227  2227 I PanelView: closeQs,1,10
03-17 16:15:39.598  2227  2227 I PanelView: cancelPeek: false,1,10
03-17 16:15:39.598  2227  2227 I PanelView: instantCollapse,1,10
03-17 16:15:39.598  2227  2227 I PanelView: cancelPeek: false,1,10
03-17 16:15:39.598  2227  2227 I PanelView: closeQs,1,10
03-17 16:15:39.599  2227  2318 I PhoneStatusBar: logNotificationVisibilityChanges runInThread start,1,10
03-17 16:15:39.599  1702  2113 I NotificationManager: onNotificationVisibilityChanged called,1,10
03-17 16:15:39.600  2227  2227 I PhoneStatusBar: resumeSuspendedAutohide,1,10
03-17 16:15:39.601  2227  2227 D PhoneStatusBar: disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,1,10
03-17 16:15:39.603  2227  2318 I PhoneStatusBar: logNotificationVisibilityChanges runInThread over,1,10
"03-17 16:15:39.709  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0",1,10
03-17 16:15:39.709  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:false,1,10
"03-17 16:15:42.379  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261967011, event=2, flags=0x0, uid=1000",1,10
"03-17 16:15:42.380  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
03-17 16:15:42.580  1702  1815 I WindowManager: Destroying surface Surface(name=PopupWindow:6ac503e) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.WindowStateAnimator.finishExit:590 com.android.server.wm.WindowStateAnimator.stepAnimationLocked:516 com.android.server.wm.WindowAnimator.updateWindowsLocked:311 com.android.server.wm.WindowAnimator.animateLocked:738,1,10
03-17 16:15:43.641  1702  1736 W ActivityManager: getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,1,10
"03-17 16:15:43.694  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261968328, event=2, flags=0x0, uid=1000",1,10
"03-17 16:15:43.695  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
"03-17 16:15:44.295  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261968928, event=2, flags=0x0, uid=1000",1,10
"03-17 16:15:44.296  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
"03-17 16:15:44.810  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261969446, event=2, flags=0x0, uid=1000",1,10
"03-17 16:15:44.811  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
03-17 16:15:45.150  1702 17633 W ActivityManager: getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,1,10
03-17 16:15:45.342  1702  1820 I DisplayPowerController: HBM brightnessIn =38,1,10
03-17 16:15:45.342  1702  1820 I DisplayPowerController: HBM brightnessOut =38,1,10
"03-17 16:15:45.342  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",1,10
03-17 16:15:45.944  1702  1820 I DisplayPowerController: HBM brightnessIn =38,1,10
03-17 16:15:45.944  1702  1820 I DisplayPowerController: HBM brightnessOut =38,1,10
"03-17 16:15:45.944  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",1,10
03-17 16:15:46.246  1702  1820 I DisplayPowerController: HBM brightnessIn =38,1,10
03-17 16:15:46.246  1702  1820 I DisplayPowerController: HBM brightnessOut =38,1,10
"03-17 16:15:46.246  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",1,10
"03-17 16:15:46.332  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261970966, event=2, flags=0x0, uid=1000",1,10
"03-17 16:15:46.333  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
03-17 16:15:46.398 19609 19609 V AudioManager: playSoundEffect   effectType: 0,1,10
03-17 16:15:46.398 19609 19609 V AudioManager: querySoundEffectsEnabled...,1,10
03-17 16:15:46.546  1702  2113 I WindowManager: Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,1,10
"03-17 16:15:46.770  1702  2558 D ActivityManager: ActivityManagerService,attachApplication,callingPid = 13175",1,10
03-17 16:15:46.914  1702  1815 I WindowManager: Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,1,10
"03-17 16:15:47.405  1702 17621 D WindowManager: ACTIVITY check resid: com.example.android.notepad, size=1",1,10
"03-17 16:15:47.410  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=40000000 mask=ffffffff oldVal=40000600 newVal=40000000 diff=600 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",1,10
"03-17 16:15:47.410  2227  2227 I PhoneStatusBar: notifyUiVisibilityChanged:vis=0x40000000, SystemUiVisibility=0x40000000",1,10
"03-17 16:15:47.425  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000000 newVal=40000600 diff=600 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",1,10
"03-17 16:15:47.425  2227  2227 I PhoneStatusBar: notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",1,10
"03-17 16:15:47.518  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261972153, event=2, flags=0x0, uid=1000",1,10
"03-17 16:15:47.518  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
03-17 16:15:47.521  2227  2227 I PhoneStatusBar: suspendAutohide,1,10
03-17 16:15:47.524  1702 10454 D WindowManager: interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,1,10
"03-17 16:15:47.524  1702 10454 D WindowManager: interceptKeyBeforeQueueing: key 3 , result : 1",1,10
"03-17 16:15:47.525  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261972159, event=1, flags=0x0, uid=1000",1,10
"03-17 16:15:47.526  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
03-17 16:15:47.585  2227  2227 I PhoneStatusBar: resumeSuspendedAutohide,1,10
"03-17 16:15:47.586  1702  8303 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261972223, event=0, flags=0x0, uid=1000",1,10
"03-17 16:15:47.587  1702  8303 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
03-17 16:15:47.589  1702  3697 D WindowManager: interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,1,10
"03-17 16:15:47.589  1702  3697 D WindowManager: interceptKeyBeforeQueueing: key 3 , result : 1",1,10
03-17 16:15:47.590  2227  2318 V AudioManager: querySoundEffectsEnabled...,1,10
"03-17 16:15:47.622  2227  2227 I PhoneStatusBar: animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false",1,10
"03-17 16:15:47.625  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261972262, event=0, flags=0x0, uid=1000",1,10
"03-17 16:15:47.625  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
03-17 16:15:47.625  2227  2227 I PanelView: closeQs,1,10
03-17 16:15:47.630  2227  2227 I PanelView: cancelPeek: false,1,10
03-17 16:15:47.630  2227  2227 I PanelView: instantCollapse,1,10
03-17 16:15:47.630  2227  2227 I PanelView: cancelPeek: false,1,10
"03-17 16:15:47.669  1702  2105 D PowerManagerService: acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702",1,10
"03-17 16:15:47.669  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",1,10
"03-17 16:15:47.669  1702  2105 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",1,10
"03-17 16:15:47.746  1702 17621 I WindowManager: rotationForOrientationLw(orient=1, last=0); user=0 USER_ROTATION_LOCKED",1,10
"03-17 16:15:47.746  1702 17621 I WindowManager: Application requested orientation 1, got rotation 0 which has compatible metrics",1,10
"03-17 16:15:47.778  1702  8289 I WindowManager: Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21080], maxLayer:[21085], inRotation:[false], rot:[0]",1,10
03-17 16:15:47.927  1702  8290 I WindowManager: The change in focus caused us to need to do a layout begin,1,10
03-17 16:15:47.927  1702  8290 I WindowManager: The change in focus caused us to need to do a layout end,1,10
"03-17 16:15:47.932  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000600 newVal=708 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",1,10
03-17 16:15:47.932  2227  2227 I PhoneStatusBar: cancelAutohide,1,10
"03-17 16:15:47.932  2227  2227 I PhoneStatusBar: notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708",1,10
"03-17 16:15:47.945  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0",1,10
03-17 16:15:47.945  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:false,1,10
"03-17 16:15:47.973  1702 17630 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",1,10
"03-17 16:15:47.973  1702 17630 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",1,10
"03-17 16:15:47.973  1702 17630 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",1,10
"03-17 16:15:47.974  1702 17630 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",1,10
"03-17 16:15:47.974  1702 17630 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",1,10
"03-17 16:15:47.974  1702 17630 D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",1,10
"03-17 16:15:47.974  1702 17630 D ActivityManager: getRecentTasks: num=20,flags=62,totalTasks=46",1,10
03-17 16:15:47.974  1702 17630 D ActivityManager: getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},1,10
