log,lesID
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_15 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:109380+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 41, boot = 21, init = 20, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 39, boot = 20, init = 18, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 11.0 in stage 26.0 (TID 1211). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 13.0 in stage 26.0 (TID 1213). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1216,10
17/06/09 20:11:08 INFO executor.Executor: Running task 16.0 in stage 26.0 (TID 1216),10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 40, boot = 22, init = 18, finish = 0",10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1217,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 39, boot = 24, init = 14, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Running task 17.0 in stage 26.0 (TID 1217),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_16 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:116672+7292,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 12.0 in stage 26.0 (TID 1212). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 14.0 in stage 26.0 (TID 1214). 2703 bytes result sent to driver,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_17 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:123964+7292,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1218,10
17/06/09 20:11:08 INFO executor.Executor: Running task 18.0 in stage 26.0 (TID 1218),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1219,10
17/06/09 20:11:08 INFO executor.Executor: Running task 19.0 in stage 26.0 (TID 1219),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_18 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:131256+7292,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_19 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:138548+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 49, boot = 16, init = 28, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_15 stored as bytes in memory (estimated size 913.0 B, free 817.5 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 53, boot = 14, init = 34, finish = 5",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 52, boot = 13, init = 34, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_16 stored as bytes in memory (estimated size 748.0 B, free 818.2 KB)",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_17 stored as bytes in memory (estimated size 836.0 B, free 819.0 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 50, boot = 7, init = 38, finish = 5",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 52, boot = 2, init = 45, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_19 stored as bytes in memory (estimated size 920.0 B, free 819.9 KB)",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_18 stored as bytes in memory (estimated size 955.0 B, free 820.8 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 38, boot = 16, init = 22, finish = 0",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 15.0 in stage 26.0 (TID 1215). 2705 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1220,10
17/06/09 20:11:08 INFO executor.Executor: Running task 20.0 in stage 26.0 (TID 1220),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_20 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:145840+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 38, boot = 24, init = 14, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 43, boot = 23, init = 19, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 16.0 in stage 26.0 (TID 1216). 2701 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 17.0 in stage 26.0 (TID 1217). 2701 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1221,10
17/06/09 20:11:08 INFO executor.Executor: Running task 21.0 in stage 26.0 (TID 1221),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1222,10
17/06/09 20:11:08 INFO executor.Executor: Running task 22.0 in stage 26.0 (TID 1222),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_21 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:153132+7292,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_22 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:160424+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 38, boot = 20, init = 18, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 41, boot = 20, init = 21, finish = 0",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 18.0 in stage 26.0 (TID 1218). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 19.0 in stage 26.0 (TID 1219). 2705 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1223,10
17/06/09 20:11:08 INFO executor.Executor: Running task 23.0 in stage 26.0 (TID 1223),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1224,10
17/06/09 20:11:08 INFO executor.Executor: Running task 24.0 in stage 26.0 (TID 1224),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_23 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:167716+7292,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_24 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:175008+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 47, boot = 5, init = 37, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_20 stored as bytes in memory (estimated size 917.0 B, free 821.7 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 53, boot = 15, init = 33, finish = 5",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 54, boot = 17, init = 32, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_22 stored as bytes in memory (estimated size 737.0 B, free 822.5 KB)",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_21 stored as bytes in memory (estimated size 922.0 B, free 823.4 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 50, boot = 4, init = 41, finish = 5",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 54, boot = 8, init = 41, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_24 stored as bytes in memory (estimated size 858.0 B, free 824.2 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 40, boot = 13, init = 26, finish = 1",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_23 stored as bytes in memory (estimated size 914.0 B, free 825.1 KB)",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 20.0 in stage 26.0 (TID 1220). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1225,10
17/06/09 20:11:08 INFO executor.Executor: Running task 25.0 in stage 26.0 (TID 1225),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_25 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:182300+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 42, boot = 26, init = 16, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 39, boot = 23, init = 16, finish = 0",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 22.0 in stage 26.0 (TID 1222). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 21.0 in stage 26.0 (TID 1221). 2705 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1226,10
17/06/09 20:11:08 INFO executor.Executor: Running task 26.0 in stage 26.0 (TID 1226),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1227,10
17/06/09 20:11:08 INFO executor.Executor: Running task 27.0 in stage 26.0 (TID 1227),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_26 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:189592+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 38, boot = 21, init = 17, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 42, boot = 20, init = 22, finish = 0",10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_27 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:196884+7292,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 23.0 in stage 26.0 (TID 1223). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 24.0 in stage 26.0 (TID 1224). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1228,10
17/06/09 20:11:08 INFO executor.Executor: Running task 28.0 in stage 26.0 (TID 1228),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1229,10
17/06/09 20:11:08 INFO executor.Executor: Running task 29.0 in stage 26.0 (TID 1229),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_28 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:204176+7292,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_29 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:211468+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 48, boot = 5, init = 38, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_25 stored as bytes in memory (estimated size 950.0 B, free 826.0 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 52, boot = 7, init = 40, finish = 5",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 56, boot = 7, init = 44, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_27 stored as bytes in memory (estimated size 790.0 B, free 826.8 KB)",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_26 stored as bytes in memory (estimated size 872.0 B, free 827.6 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 52, boot = 7, init = 40, finish = 5",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 41, boot = 16, init = 25, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 54, boot = 5, init = 41, finish = 8",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_28 stored as bytes in memory (estimated size 901.0 B, free 828.5 KB)",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 25.0 in stage 26.0 (TID 1225). 2705 bytes result sent to driver,10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_29 stored as bytes in memory (estimated size 901.0 B, free 829.4 KB)",10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1230,10
17/06/09 20:11:08 INFO executor.Executor: Running task 30.0 in stage 26.0 (TID 1230),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_30 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:218760+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 38, boot = 34, init = 4, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 42, boot = 24, init = 17, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 26.0 in stage 26.0 (TID 1226). 2705 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 27.0 in stage 26.0 (TID 1227). 2701 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1231,10
17/06/09 20:11:08 INFO executor.Executor: Running task 31.0 in stage 26.0 (TID 1231),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1232,10
17/06/09 20:11:08 INFO executor.Executor: Running task 32.0 in stage 26.0 (TID 1232),10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 42, boot = 22, init = 19, finish = 1",10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_31 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:226052+7292,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_32 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:233344+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 39, boot = 20, init = 18, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 28.0 in stage 26.0 (TID 1228). 2705 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 29.0 in stage 26.0 (TID 1229). 2705 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1233,10
17/06/09 20:11:08 INFO executor.Executor: Running task 33.0 in stage 26.0 (TID 1233),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1234,10
17/06/09 20:11:08 INFO executor.Executor: Running task 34.0 in stage 26.0 (TID 1234),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_34 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:247928+7292,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_33 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:240636+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 46, boot = 16, init = 25, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_30 stored as bytes in memory (estimated size 906.0 B, free 830.3 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 51, boot = 12, init = 34, finish = 5",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 50, boot = 3, init = 42, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_31 stored as bytes in memory (estimated size 827.0 B, free 831.1 KB)",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_32 stored as bytes in memory (estimated size 993.0 B, free 832.1 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 41, boot = 18, init = 23, finish = 0",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 30.0 in stage 26.0 (TID 1230). 2703 bytes result sent to driver,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 50, boot = 6, init = 39, finish = 5",10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1235,10
17/06/09 20:11:08 INFO executor.Executor: Running task 35.0 in stage 26.0 (TID 1235),10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 50, boot = 2, init = 43, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_34 stored as bytes in memory (estimated size 842.0 B, free 832.9 KB)",10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_35 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:255220+7292,10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_33 stored as bytes in memory (estimated size 869.0 B, free 833.7 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 42, boot = 24, init = 18, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 38, boot = 23, init = 15, finish = 0",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 32.0 in stage 26.0 (TID 1232). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 31.0 in stage 26.0 (TID 1231). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1236,10
17/06/09 20:11:08 INFO executor.Executor: Running task 36.0 in stage 26.0 (TID 1236),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1237,10
17/06/09 20:11:08 INFO executor.Executor: Running task 37.0 in stage 26.0 (TID 1237),10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_36 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:262512+7292,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_37 not found, computing it",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 43, boot = 17, init = 25, finish = 1",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:269804+7292,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 38, boot = 12, init = 26, finish = 0",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 34.0 in stage 26.0 (TID 1234). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 33.0 in stage 26.0 (TID 1233). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1238,10
17/06/09 20:11:08 INFO executor.Executor: Running task 38.0 in stage 26.0 (TID 1238),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1239,10
17/06/09 20:11:08 INFO executor.Executor: Running task 39.0 in stage 26.0 (TID 1239),10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 47, boot = 17, init = 23, finish = 7",10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_38 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:277096+7292,10
"17/06/09 20:11:08 INFO spark.CacheManager: Partition rdd_42_39 not found, computing it",10
17/06/09 20:11:08 INFO rdd.HadoopRDD: Input split: hdfs://10.10.34.11:9000/pjhe/logs/2kSOSP.log:284388+7303,10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_35 stored as bytes in memory (estimated size 917.0 B, free 834.6 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 53, boot = 8, init = 40, finish = 5",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 53, boot = 12, init = 36, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_37 stored as bytes in memory (estimated size 939.0 B, free 835.5 KB)",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_36 stored as bytes in memory (estimated size 912.0 B, free 836.4 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 41, boot = 9, init = 31, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 35.0 in stage 26.0 (TID 1235). 2705 bytes result sent to driver,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 48, boot = 17, init = 25, finish = 6",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 51, boot = 8, init = 38, finish = 5",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_38 stored as bytes in memory (estimated size 974.0 B, free 837.4 KB)",10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block rdd_42_39 stored as bytes in memory (estimated size 877.0 B, free 838.2 KB)",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 40, boot = 24, init = 16, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 42, boot = 22, init = 19, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 36.0 in stage 26.0 (TID 1236). 2705 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 37.0 in stage 26.0 (TID 1237). 2705 bytes result sent to driver,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 40, boot = 13, init = 27, finish = 0",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 38, boot = 18, init = 20, finish = 0",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 38.0 in stage 26.0 (TID 1238). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.Executor: Finished task 39.0 in stage 26.0 (TID 1239). 2703 bytes result sent to driver,10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1240,10
17/06/09 20:11:08 INFO executor.Executor: Running task 0.0 in stage 27.0 (TID 1240),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1241,10
17/06/09 20:11:08 INFO executor.Executor: Running task 1.0 in stage 27.0 (TID 1241),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1242,10
17/06/09 20:11:08 INFO broadcast.TorrentBroadcast: Started reading broadcast variable 38,10
17/06/09 20:11:08 INFO executor.Executor: Running task 2.0 in stage 27.0 (TID 1242),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1243,10
17/06/09 20:11:08 INFO executor.Executor: Running task 3.0 in stage 27.0 (TID 1243),10
17/06/09 20:11:08 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1244,10
17/06/09 20:11:08 INFO executor.Executor: Running task 4.0 in stage 27.0 (TID 1244),10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block broadcast_38_piece0 stored as bytes in memory (estimated size 5.8 KB, free 844.0 KB)",10
17/06/09 20:11:08 INFO broadcast.TorrentBroadcast: Reading broadcast variable 38 took 11 ms,10
"17/06/09 20:11:08 INFO storage.MemoryStore: Block broadcast_38 stored as values in memory (estimated size 9.6 KB, free 853.7 KB)",10
17/06/09 20:11:08 INFO storage.BlockManager: Found block rdd_42_0 locally,10
17/06/09 20:11:08 INFO storage.BlockManager: Found block rdd_42_4 locally,10
17/06/09 20:11:08 INFO storage.BlockManager: Found block rdd_42_2 locally,10
17/06/09 20:11:08 INFO storage.BlockManager: Found block rdd_42_3 locally,10
17/06/09 20:11:08 INFO storage.BlockManager: Found block rdd_42_1 locally,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 39, boot = -108, init = 146, finish = 1",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 42, boot = -77, init = 118, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 41, boot = -71, init = 111, finish = 1",10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 39, boot = -64, init = 102, finish = 1",10
17/06/09 20:11:08 INFO executor.Executor: Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver,10
"17/06/09 20:11:08 INFO python.PythonRunner: Times: total = 42, boot = -66, init = 107, finish = 1",10
